NSR_organism	NSR_ID	BOLD_organism	BOLD_ID
Psoroptes cuniculi	1B210D63C3A	Psoroptes cuniculi	GACAC5313-19
Psoroptes ovis	1AA51B6B0E8	Psoroptes ovis	GBART22763-23
Psoroptes natalensis	1AD21C166A3	Psoroptes natalensis	GBMIN43757-15
Pholoe assimilis	3BB1F6980B	Pholoe assimilis	GBCIN17156-23
Cotoneaster fangianus	1608C71FC0D	Cotoneaster fangianus	FBPL2286-13
Agonopterix oinochroa	FFFFFF28AE26728F	Agonopterix oinochroa	DEEUR170-11
Phymatodes lividus	102C55BA009	Phymatodes lividus	LPRCI200-21
Sylvia curruca	13F540F4849	Sylvia curruca	ARIGB067-16
Cis castaneus	FFFFFF2701F9C68B	Cis castaneus	COLFH2148-16
Xandarovula patula	FFFFFF6062DFC774	Xandarovula patula	GBMIN3379-12
Potamogeton natans × nodosus	FFFFFEF8BB721FEC	Potamogeton natans	EDTOL643-21
Rosa omissa	2879D40995	Anopheles deaneorum	GBDP12021-12
Rosa dumalis	19878FE2ECC	Anopheles deaneorum	GBDP12021-12
Rosa afzeliana	19B53B15962	Anopheles deaneorum	GBDP12021-12
Rosa afzeliana	1A016B2154D	Anopheles deaneorum	GBDP12021-12
Rosa reuteri	1AB256CAEFA	Anopheles deaneorum	GBDP12021-12
Rosa vosagiaca	1A91FA1A8F3	Anopheles deaneorum	GBDP12021-12
Rosa canina × vosagiaca	1ACCDC96831	Anopheles deaneorum	GBDP12021-12
Baetis atrebatinus	1AB4EAF7D6D	Baetis atrebatinus	DTNHM3012-21
Thecophora pusilla	9B530816B	Thecophora pusilla	DOCA158-20
Tringa totanus	1553B4B5962	Tringa totanus	AVIPK057-13
Carex otrubae × paniculata	18795229D9	Carex otrubae	EDTOL1062-22
Membranipora tenuis	FFFFFF64EC742193	Membranipora tenuis	GBMIN1092-12
Rosa balsamica	174EADEE88A	Anopheles deaneorum	GBDP12021-12
Cardamine flexuosa	FFFFFF916E17E224	Cardamine flexuosa	GBITS15037-21
Sporobolus indicus	12DB79988FD	Sporobolus indicus	GBITS71660-21
Pisidium conventus	7C476B15F	Pisidium conventus	CWBP228-20
Coloeus monedula	16D14105FA9	Coloeus monedula	BISE106-07
Salix aurita × caprea	FFFFFE2FE64BED92	Salix aurita	ALM227-11
Charadrius leschenaultii	36EF95BFA1	Charadrius leschenaultii	BOTW040-04
Helophorus pumilio	FFFFFE8A4BB9E19A	Helophorus pumilio	BGENL338-23
Periclista pubescens	FFFFFFE75210471E	Periclista pubescens	BLUTI7790-22
Ficaria verna	FFFFFE5D5966A5A7	Ficaria verna	EDTOL272-21
Ficaria verna	FFFFFE4C5AF4C3F8	Ficaria verna	EDTOL272-21
Ranunculus ficaria	FFFFFE4B6B5425A9	Ranunculus ficaria	FBPL113-12
Thymus pulegioides × serpyllum	1C49DD9F7E3	Thymus pulegioides	BPTPS173-22
Rosa sepium	FFFFFECBBBFA9D42	Anopheles deaneorum	GBDP12021-12
Juncus alpinoarticulatus	FFFFFED2FC699487	Juncus alpinoarticulatus	FBPL2223-13
Pisidium globulare	1759FA2148F	Pisidium globulare	GBMBV2804-14
Cochlearia anglica × officinalis	7324B71BE0	Cochlearia anglica	ITSAL2535-14
Watersipora subtorquata	15E32C4B95F	Watersipora subtorquata	ARIQ030-17
Phylloscopus collybita	AEAC35ED13	Phylloscopus collybita	BISE153-08
Aglaothamnion hookeri	FFFFFFAFDA1B82BC	Aglaothamnion hookeri	GBRED2610-13
Lumbrineris gracilis	663C70AE05	Lumbrineris gracilis	DEEP024-11
Halictus smaragdulus	FFFFFF5A08A09CDD	Halictus smaragdulus	GBACU843-12
Jaapiella floriperda	D014BB6770	Jaapiella floriperda	NOCEC163-22
Anemone hupehensis × vitifolia	FFFFFE9F7D06BC4F	Anemone hupehensis	GBITS47261-21
Anemone hupehensis × tomentosa	FFFFFE99BDE1332F	Anemone hupehensis	GBITS47261-21
Homoneura interstincta	FFFFFF8A5EF6A66A	Homoneura interstincta	GBMND93116-21
Limonium platyphyllum	FFFFFF64D3B300FB	Limonium platyphyllum	VASCA571-15
Limonium latifolium	FFFFFF6D14611DC4	Limonium latifolium	GBVI2062-11
Allium tuberosum	DF84147B8B	Allium tuberosum	GBVA3126-11
Dryopteris borreri	8838B20804	Dryopteris borreri	EDTOL1511-23
Nereis elitoralis	54DC450601	Nereis elitoralis	POLNB1706-15
Glyptotendipes mancunianus	119DF8B2AA3	Glyptotendipes mancunianus	GBMIN33014-13
Pardosa agrestis	6C084580A	Pardosa agrestis	ARTRD359-15
Helophorus aquaticus	1A7A04F18B9	Helophorus aquaticus	FBCOG794-12
Chrysolina hemisphaerica	7520E60AE5	Chrysolina hemisphaerica	GBCOU4626-14
Teucrium chamaedrys × lucidum	FFFFFFE1E291E08F	Teucrium chamaedrys	EDTOL464-21
Hydroides norvegica	1C8E13DB85E	Hydroides norvegica	ADMAB171-23
Sagitta setosa	D883778979	Sagitta setosa	GBSP14085-19
Chen canagica	13BC81F6AC0	Aleiodes buzurae	ASQSQ484-09
Bison bonasus	C8EBEE1476	Bison bonasus	CYTC1506-12
Charadrius veredus	FFFFFFC2C89427A4	Charadrius veredus	BROM500-07
Salix 'Sekka'	FFFFFF61C0371787	Salix 'Sekka'	ALM078-11
Phthiracarus nitens	BA7800D1EA	Phthiracarus nitens	FINOR087-12
Epicrius mollis	FFFFFF3B062A4944	Epicrius mollis	GBART33482-23
Epicrius mollis	FFFFFF35E1DCF2B5	Epicrius mollis	GBART33482-23
Carex distans × extensa	2E014F6CBA	Carex distans	EDTOL1185-22
Pagurus cuanensis	FFFFFFBD3AD3696A	Pagurus cuanensis	GBART354-23
Piona nodata	1C4C2EEAF0E	Piona nodata	NLACA155-15
Carex elata × nigra	FFFFFFD947418D07	Carex elata	EDTOL1184-22
Carex elongata × paniculata	FFFFFEB9D62E9F05	Carex elongata	FBPL1431-13
Thecophora pusilla	FFFFFF8FB3FD6735	Thecophora pusilla	DOCA158-20
Coelosia silvatica	FFFFFF306535AD7E	Coelosia silvatica	GBMWN1274-15
Andrena carantonica	1A76CCB2853	Andrena carantonica	BCHYM4631-14
Andrena spinigera	1AC74E27B7C	Andrena spinigera	BCHYM2114-14
Gamochaeta pensylvanica	1F8061A25	Gamochaeta pensylvanica	GBVO102-11
Rosa coriifolia	673EEB1EFF	Anopheles deaneorum	GBDP12021-12
Rosa dumalis	728D670ECF	Anopheles deaneorum	GBDP12021-12
Rosa afzeliana	80AEBDADBB	Anopheles deaneorum	GBDP12021-12
Geophilus insculptus	9DD6F7AD61	Geophilus insculptus	ARTNO252-17
Bellamya chinensis	FFFFFFBDF6FE0CAE	Bellamya chinensis	NIMUS102-14
Neosiphonia harveyi	123796AEA06	Neosiphonia harveyi	GBALG1031-14
Pectinaria koreni	FFFFFE841FDFF8DB	Pectinaria koreni	GBAN1138-06
Galium album	FFFFFF5F13E7AFC4	Galium album	EDTOL1343-23
Vitula edmandsii	149B46033AC	Vitula edmandsii	BBLOD1773-11
Ononis repens	AA1E0EB8CD	Ononis repens	EDTOL060-21
Chattonella antiqua	11B7E02A679	Chattonella marina antiqua	CYTC4081-12
Pestarella tyrrhena	74AC888B7D	Pestarella tyrrhena	LOBO021-12
Carex curta × paniculata	10DC1B36B7A	Carex curta	POWNA1997-12
Pseudepidalea viridis	D8C8981522	Pseudepidalea viridis	GBAP1675-12
Brachypodium pinnatum × sylvaticum	FFFFFE95C89AC337	Brachypodium pinnatum	EDTOL1031-22
Clavulinopsis helveola	16E06B51DD3	Clavulinopsis helveola	ONT183-08
Bolbitius variicolor	17A5D481FF8	Bolbitius variicolor	GBAGA332-13
Balsamia platyspora	171A18105DC	Balsamia platyspora	TRUFF060-13
Alnicola alnetorum	174F9B7ED3C	Alnicola alnetorum	GBAGA550-13
Agaricus porphyrocephalus	17FD66DC192	Agaricus porphyrocephalus	NAMPA965-21
Tricholoma bufonium	172CFE75617	Tricholoma bufonium	GBAGA375-13
Tricholoma flavovirens	1752395EB3D	Tricholoma flavovirens	GBAGA10493-14
Tricholoma myomyces	16E2441D473	Tricholoma myomyces	ANTIC075-20
Tephrocybe platypus	182FB0AE149	Tephrocybe platypus	GBAGA9375-13
Russula laurocerasi	171E9E77093	Russula laurocerasi	ECMMX002-11
Russula rosea	178A6870C6A	Russula rosea	GBRUS1565-13
Russula sanguinaria	17F487D8E23	Russula sanguinaria	ECMAM039-10
Rhodocybe caelata	17974705C1D	Rhodocybe caelata	CHIBO024-20
Rhizopogon hawkerae	180A47417B4	Rhizopogon hawkerae	GBBOL2328-14
Phylloporus pelletieri	168A537FCA2	Phylloporus pelletieri	GBBOL853-13
Morchella semilibera	16D714251F3	Morchella semilibera	GBPEZ2131-13
Melanogaster broomeianus	16E4B905352	Melanogaster broomeianus	GBBOL105-13
Marasmius menieri	17598304AED	Marasmius menieri	GBAGA1359-13
Macrolepiota konradii	177EC76C230	Macrolepiota konradii	GBAGA605-13
Leucoagaricus bresadolae	16D56D9E1B6	Leucoagaricus bresadolae	GBAGA6012-13
Hygrocybe glutinipes	17FF67F457D	Hygrocybe glutinipes	GBAGA12010-15
Hydnobolites cerebriformis	16C50A2186D	Hydnobolites cerebriformis	KFNGI161-19
Hebeloma senescens	171BCF6ECD9	Hebeloma senescens	GBAGA521-13
Greletia planchonis	1718BBB13BD	Greletia planchonis	KFNGI619-19
Galerina pseudocamerina	171ED02E600	Galerina pseudocamerina	GBAGA745-13
Cortinarius variecolor	1705C1DDEC3	Cortinarius variecolor	GBAGA11712-15
Cortinarius causticus	18493A687B8	Cortinarius causticus	BFSEG008-23
Cortinarius croceocoeruleus	16863B55732	Cortinarius croceocoeruleus	FABOL332-21
Cortinarius dilutus	17623A99935	Cortinarius dilutus	GBAGA4678-13
Cortinarius phoeniceus	16E7974A9CE	Cortinarius phoeniceus	GBAGA3630-13
Cortinarius sebaceus	17A322F5FE2	Cortinarius sebaceus	FABOL522-21
Conocybe lenticulospora	17AACA257D8	Conocybe lenticulospora	GBAGA8733-13
Conocybe subnuda	181289DA7F4	Conocybe subnuda	GBAGA328-13
Geastrum schmidelii	173C6FFA8C7	Geastrum schmidelii	GBSO14045-15
Hydnellum scrobiculatum	171439ACCED	Hydnellum scrobiculatum	GBSO15633-15
Hydnellum scrobiculatum	17993343B86	Hydnellum scrobiculatum	GBSO15633-15
Clavaria inaequalis	169FC5857ED	Clavaria inaequalis	GBAGA857-13
Ramariopsis fusiformis	17E81A7018C	Ramariopsis fusiformis	GBAGA11124-15
Ramaria fennica	17B6756E07C	Ramaria fennica	GBFSD43426-24
Ramaria fumigata	17058DE0B49	Ramaria fumigata	NOBAS2382-16
Craterellus infundibuliformis	17FA0F47873	Craterellus infundibuliformis	NAMPB094-20
Craterellus tubaeformis	17B435D3E1D	Craterellus tubaeformis	GBCAN2992-15
Mucronella calva	16EADB63607	Mucronella calva	KFNGI082-19
Ceriporia purpurea	1763FC13247	Ceriporia purpurea	GBPOL2778-15
Phellinus nigrolimitatus	16458C5078D	Phellinus nigrolimitatus	NOBAS5685-18
Hydnellum mirabile	17D29BB23D9	Hydnellum mirabile	GBSO4172-13
Hydnum repandum	1702440778C	Hydnum repandum	ECMAM158-10
Hydnum rufescens	1727FD295BE	Hydnum rufescens	GBCAN1198-13
Phellodon brunneoolivaceus	173198BF92C	Phellodon brunneoolivaceus	GBSO15638-15
Sarcodon aspratus	168829B46B4	Sarcodon aspratus	GBSO2315-13
Sarcodon imbricatus	16F12826738	Sarcodon imbricatus	ANTIC062-20
Hydnellum ferrugipes	161DC5C55E7	Hydnellum ferrugipes	NAMPA357-20
Skeletocutis amorpha	17C909089A8	Skeletocutis amorpha	GBPOL2313-14
Skeletocutis amorpha	179FDD1FCB0	Skeletocutis amorpha	GBPOL2313-14
Porpomyces mucidus	175CED2CCB3	Porpomyces mucidus	NOBAS3298-16
Amyloporia xantha	17E11DE2ADF	Amyloporia xantha	GBPOL1196-13
Ceriporia viridans	16A990D0A29	Ceriporia viridans	KFNGI085-19
Ceriporia viridans	1648F6FF86D	Ceriporia viridans	KFNGI085-19
Polyporus lepideus	16A47BA8210	Polyporus lepideus	GBPOL1283-13
Polyporus squamosus	17DA388AA4D	Polyporus squamosus	GBPOL068-13
Polyporus squamosus	17D82A7972C	Polyporus squamosus	GBPOL068-13
Polyporus squamosus	1642A3E515A	Polyporus squamosus	GBPOL068-13
Polyporus squamosus	16466BA112D	Polyporus squamosus	GBPOL068-13
Rhodofomes roseus	16C504B0D5C	Rhodofomes roseus	GBFSB8770-24
Oxyporus populinus	174F28DF715	Oxyporus populinus	GBSO12823-14
Vanderbylia fraxinea	176DC6FFE79	Vanderbylia fraxinea	GBPOL1696-13
Boletus subtomentosus	16E8EBFD0B7	Boletus subtomentosus	GBBOL2412-15
Coltricia perennis	17EE33D1513	Coltricia perennis	GBSO1305-13
Pleurotus dryinus	17DA16A14FD	Pleurotus dryinus	GBAGA051-13
Gloeophyllum abietinum	172BA30447D	Gloeophyllum abietinum	GBSO4343-13
Phellinus contiguus	1700F79665F	Phellinus contiguus	GBSO14216-15
Hericium erinaceus	17918604CCC	Hericium erinaceus	GBCAN114-13
Hericium grande	16FB4352BCE	Aegla uruguayana sp.1	FCFC071-04
Hydnum grande	16AB531F7A7	Aegla uruguayana sp.1	FCFC071-04
Craterellus cinereus	16FC0AAF401	Craterellus cinereus	GBCAN2505-13
Aleurocystidiellum disciforme	1737FB38CA5	Aleurocystidiellum disciforme	GBSO604-13
Cantharellus amethysteus	1635FF836ED	Cantharellus amethysteus	GBCAN2464-13
Cantharellus cibarius	168A7DF3FBE	Cantharellus cibarius	ECMAM170-10
Cantharellus cibarius	17F7D5C7E5E	Cantharellus cibarius	ECMAM170-10
Ramariopsis subtilis	16182E28290	Ramariopsis subtilis	NOBAS2687-16
Thelephora palmata	162127B1BCB	Thelephora palmata	GBSO12889-14
Irpex lacteus	16271BB138A	Irpex lacteus	GBPOL007-13
Hericium alpestre	163B6AC639C	Hericium alpestre	GBCAN209-13
Gloeophyllum odoratum	1663DEED016	Gloeophyllum odoratum	GBSO14087-15
Phellinus pini	17C7A62F91A	Phellinus pini	NOBAS3308-16
Phellinus pini	16B56FC6B86	Phellinus pini	NOBAS3308-16
Pleurotus ostreatus	175FFE9393C	Pleurotus ostreatus	GBAGA1126-13
Trametes hispida	170CB013ADD	Trametes hispida	GBPOL809-13
Gloeoporus taxicola	17B98DAD102	Gloeoporus taxicola	GBPOL535-13
Rigidoporus corticola	1789B872704	Rigidoporus corticola	GBPOL2677-15
Pluteus cervinus	170F93ADEA7	Pluteus cervinus	GBAGA12708-15
Plicatura crispa	16EC43FF346	Plicatura crispa	KFNGI011-19
Pisolithus tinctorius	17DE109FD46	Pisolithus tinctorius	GBBOL1234-13
Tephrocybe ambusta	16990C40930	Tephrocybe ambusta	GBAGA12394-15
Agaricus macrosporus	1739916087F	Agaricus macrosporus	GBAGA587-13
Panus lecomtei	1661ABA7497	Panus lecomtei	ITSA036-19
Inonotus rheades	17F09752CA9	Inonotus rheades	NOBAS1761-16
Phellinus punctatus	173AF7692D7	Phellinus punctatus	GBSO1507-13
Fomitiporia dryophila	17D04074482	Fomitiporia dryophila	GBSO4921-13
Fomitiporia langloisii	1685643FF6B	Fomitiporia langloisii	GBSO4954-13
Fomitiporia maxonii	169F68CD081	Fomitiporia maxonii	GBSO14179-15
Fomitiporia tsugina	16D12A69939	Fomitiporia tsugina	GBSO10605-13
Phellinus robustus	17CA4946C29	Phellinus robustus	GBSO14227-15
Psathyrella fibrillosa	168201404DD	Psathyrella fibrillosa	NAMPA2173-22
Coprinus silvaticus	17E43593314	Coprinus silvaticus	GBAGA10763-15
Steccherinum nitidum	17574E99E51	Steccherinum nitidum	NOBAS677-15
Lyophyllum atratum	17C1E6E32D6	Lyophyllum atratum	NOBAS3297-16
Lyophyllum atratum	17C24D877A0	Lyophyllum atratum	NOBAS3297-16
Tephrocybe boudieri	17EAD22A59D	Tephrocybe boudieri	GBAGA1969-13
Psilocybe merdaria	164ED69C4D3	Psilocybe merdaria	GBAGA10362-14
Pleurotus djamor	17470325C71	Pleurotus djamor	GBAGA12678-15
Micromphale perforans	1642886CF56	Micromphale perforans	GBAGA12511-15
Micromphale foetidum	16177160935	Micromphale foetidum	GBAGA177-13
Marasmius scorodonius	16ED53F734E	Marasmius scorodonius	GBAGA2381-13
Marasmius androsaceus	1774C720A97	Marasmius androsaceus	GBAGA2285-13
Lycoperdon mammiforme	1718727B138	Lycoperdon mammiforme	GBAGA10198-14
Pseudoinonotus dryadeus	1617455765F	Pseudoinonotus dryadeus	GBSO1546-13
Conocybe coprophila	15D8172A87F	Conocybe coprophila	GBAGA327-13
Galerina stylifera	1605F1010F2	Galerina stylifera	GBAGA5304-13
Galerina acris	16810F5060B	Galerina acris	NOBAS7903-20
Boletinus cavipes	1713229B6C6	Boletinus cavipes	GBBOL110-13
Agaricus excellens	16B7CFD8672	Agaricus excellens	GBAGA592-13
Semisalsa stagnorum	16D50460DDE	Semisalsa stagnorum	GBMLG14177-13
Pisidium supinum	1,71E+24	Pisidium supinum	ANNMO235-19
Pisidium pulchellum	179BC9945BC	Pisidium pulchellum	UKAN888-22
Pisidium tenuilineatum	15B6810D15D	Pisidium tenuilineatum	GBMNB66827-20
Pisidium hibernicum	170F67ACB73	Pisidium hibernicum	GBMNB66825-20
Pisidium personatum	15FB0125CE5	Pisidium personatum	GBMBV2797-14
Diplotomma epipolium	16CA8EF4700	Diplotomma epipolium	GBTEL115-13
Rhizocarpon riparium	16E41C191B3	Rhizocarpon riparium	LIMW4116-22
protoblastenia calva	17322DF74EE	protoblastenia calva	GBLEC2543-13
Pertusaria hemisphaerica	16B960482C5	Pertusaria hemisphaerica	GBSO8274-13
Moelleropsis nebulosa	15AB4092BDF	Moelleropsis nebulosa	GBSO12581-14
Cladonia symphycarpa	1650E91560E	Cladonia symphycarpa	GBLEC4113-13
Cladina mitis	16C93BEE80E	Delias cinerascens	GBMIN13372-13
Caloplaca variabilis	1562E24C832	Caloplaca variabilis	GBTEL068-13
Caloplaca ferruginea	16E2A11BD90	Caloplaca ferruginea	GBTEL897-13
Caloplaca crenularia	1728B945989	Caloplaca crenularia	GBTEL1239-13
Caloplaca cerinella	1,57E+07	Caloplaca cerinella	GBTEL1129-13
Buellia badia	164D9054AFA	Buellia badia	LIMW325-22
Biatora sphaeroides	16E35A41D56	Biatora sphaeroides	GBLEC6145-14
Aspicilia moenium	166E8BF6F2F	Aspicilia moenium	GBSO14776-15
Aspicilia caesiocinerea	170B3D2E30D	Aspicilia caesiocinerea	GBSO8299-13
Physeter catodon	132B75D89FC	Physeter catodon	GBMNA17252-19
Halichoerus grypus	1317D521CF9	Halichoerus grypus	ABMC190-05
Turdus ruficollis	9D1F04ED36	Turdus ruficollis	GBMNE88089-22
Turdus naumanni	9E9E95C102	Turdus naumanni	GBIR1540-09
Oceanodroma leucorhoa	913F50C8C7	Oceanodroma leucorhoa	BJNSM150-10
Ichthyaetus melanocephalus	AE0645AF08	Ichthyaetus melanocephalus	NLAVE075-11
Lyrurus tetrix	A7164198FB	Lyrurus tetrix	AVBIR002-21
Curruca cantillans	A90C44CB90	Curruca cantillans	GBMNC409-20
Thalasseus sandvicensis	90A1DE83CD	Thalasseus sandvicensis	BISE157-08
Porzana pusilla	AB4A4CB1CC	Porzana pusilla	BROMB854-07
Pterodroma mollis	A3B9862BDE	Pterodroma mollis	GBMIN133759-17
Pterodroma feae	9D5EC48DAE	Pterodroma feae	GBIR4444-13
Pterodroma madeira	9C885F7974	Gobio lozanoi	FFMBH1094-14
Spatula clypeata	983EBF88C6	Spatula clypeata	BISE110-07
Spatula querquedula	94B64D69E3	Spatula querquedula	AVIPK010-13
Mareca penelope	9FFD27781A	Mareca penelope	AVIPK008-13
Egretta alba	9E6560EF7D	Hydraena tatii	GBCL37824-19
Carpodacus erythrinus	9A46651816	Carpodacus erythrinus	ARIGB004-16
Athene noctua	A33C4340EB	Athene noctua	GBIR9144-19
Athene noctua	A480D8A971	Athene noctua	GBIR9144-19
Eremophila alpestris	9673574E7B	Eremophila alpestris	BON094-06
Hieraaetus pennatus	A845CE7A0B	Hieraaetus pennatus	GBIR13453-19
Charadrius leschenaultii	9ED7F09E19	Charadrius leschenaultii	BOTW040-04
Cygnus columbianus	A10D6D1F1C	Cygnus columbianus	BISE473-08
Coloeus monedula	9D895A8241	Coloeus monedula	BISE106-07
Charadrius alexandrinus	922A9D05AA	Charadrius alexandrinus	BJNSM419-10
Maculinea arion	9AFF584F97	Maculinea arion	AMTPC434-15
Maculinea teleius	9DB1BED03A	Maculinea teleius	EZHBA326-07
Polyommatus semiargus	96E1A5A43D	Polyommatus semiargus	AMTPC395-15
Argynnis aglaja	A52222D6FD	Argynnis aglaja	BIBSA1086-15
Argynnis niobe	94C543CD89	Argynnis niobe	BIBSA2046-19
Maculinea alcon	A362F461DA	Maculinea alcon	GBGL1136-06
Maculinea alcon	A2D8A2FA5F	Maculinea alcon	GBGL1136-06
Maculinea alcon	9EC952F727	Maculinea alcon	GBGL1136-06
Maculinea nausithous	9837792312	Maculinea nausithous	BPAL3031-15
Inachis io	9F1E9FCBF1	Inachis io	CZBB550-23
Osmia rufa	917D74BA35	Osmia rufa	IBBP205-10
Osmia adunca	8FBC00F0D9	Osmia adunca	BGLIB658-23
Nomada tormentillae	85313FCFC9	Nomada tormentillae	ACUFI373-12
Megachile argentata	86A75032ED	Megachile argentata	BGENL1889-24
Halictus eurygnathus	884ACE29B4	Halictus eurygnathus	BUAPI016-17
Coelioxys conica	90810D5A25	Coelioxys conica	ACUFI1129-13
Coelioxys quadridentata	9CEE15ED5B	Coelioxys quadridentata	CODAB1238-22
Coelioxys elongata	9A9DA8A80A	Coelioxys elongata	ABEE117-17
Coelioxys conoidea	901592C935	Coelioxys conoidea	ABEE125-17
Coelioxys aurolimbata	946798682F	Coelioxys aurolimbata	ABEE014-17
Coelioxys alata	88604ED051	Coelioxys alata	ACUFI1128-13
Andrena similis	A20190144F	Andrena similis	ACUFI1516-14
Andrena eximia	8BFB278C85	Andrena eximia	FBHAP927-09
Andrena albofasciata	8FF0A8AB61	Andrena albofasciata	FBAPD533-11
Andrena jacobi	91AAEAECD8	Andrena jacobi	GBLGC065-12
Andrena bluethgeni	8AFB94065C	Andrena bluethgeni	FBAPD528-11
Andrena morawitzi	9AC294BC68	Andrena morawitzi	FBHAP981-09
Andrena batava	8698618D3F	Andrena batava	DANBI015-19
Aeshna subarctica	9612DA8EFA	Aeshna subarctica	AODON586-20
Chorthippus montanus	838AA4988B	Chorthippus montanus	BBOWC192-11
Perlodes mortoni	1379B25C486	Perlodes mortoni	DTNHM1110-21
Leuctra geniculata	1444B441A19	Leuctra geniculata	DTNHM2838-21
Heptagenia fuscogrisea	13E1699A2A6	Heptagenia fuscogrisea	BSNHM183-24
Sericostoma schneideri	13734A06277	Sericostoma schneideri	GTRI176-18
Potamophylax luctuosus	12A9098399F	Potamophylax luctuosus	AILG035-10
Glossosoma conforme	142C1ED70DB	Glossosoma conforme	CROTR210-19
Drusus trifidus	144AED868BB	Drusus trifidus	FBAQU083-09
Zostera angustifolia	13DBD3A26A8	Zostera angustifolia	GBVS3846-13
Zannichellia palustris	12C2D857C5A	Zannichellia palustris	BBYUK2013-12
Zannichellia major	13199F975F3	Zannichellia major	FBPL3251-14
Viola persicifolia	126ABFECF27	Viola persicifolia	FBPL702-12
Viola tricolor	13089B02E08	Viola tricolor	BBYUK1907-12
Viola tricolor	13439AE1079	Viola tricolor	BBYUK1907-12
Viola tricolor	140DBA5347D	Viola tricolor	BBYUK1907-12
Cynanchum vincetoxicum	13CF472B26A	Cynanchum vincetoxicum	HIMS1590-12
Veronica hederifolia	13ECE543844	Veronica hederifolia	EDTOL284-21
Trichophorum cespitosum	13EC6569E97	Trichophorum cespitosum	BPNP020-08
Thlaspi perfoliatum	12F4E631293	Thlaspi perfoliatum	FPUK145-14
Microthlaspi perfoliatum	13791CD45C7	Microthlaspi perfoliatum	GBITS15137-21
Thlaspi caerulescens	12DD6B3287B	Thlaspi caerulescens	POWNA2633-12
Tetragonolobus maritimus	137C810E672	Tetragonolobus maritimus	PNOR1810-19
Taraxacum laevigatum	124CF5226B4	Taraxacum laevigatum	GBVO4704-11
Taraxacum palustre	12D79A1ECF3	Taraxacum palustre	HIMS1113-12
Stachys officinalis	1393805C9B8	Stachys officinalis	FBPL1395-13
Sparganium minimum	12AC2AE374B	Sparganium minimum	FBPL2030-13
Sesleria albicans	12FC32F31F8	Sesleria albicans	GBITS46095-21
Sesleria caerulea	1344B218E63	Sesleria caerulea	EDTOL1312-23
Sanguisorba minor	13BC4BB1E19	Sanguisorba minor	BBYUK1680-12
Salicornia pusilla	136DAA7BB92	Salicornia pusilla	POWNA2720-12
Sagina subulata	128CC62BFDC	Sagina subulata	PNOR1632-18
Ruppia cirrhosa	13586493FE1	Ruppia cirrhosa	BBYUK3005-19
Rosa pomifera	127B05E8F6E	Anopheles deaneorum	GBDP12021-12
Anemone pulsatilla	13C4B578446	Anemone pulsatilla	GBITS57228-21
Polygala vulgaris	137778B7193	Polygala vulgaris	EDTOL445-21
Polygala vulgaris	1407D40D475	Polygala vulgaris	EDTOL445-21
Picris echioides	12D17B4D30B	Picris echioides	FBPL3601-16
Phyteuma spicatum	12988DA8111	Phyteuma spicatum	EDTOL469-21
Phyteuma spicatum	1369A63161B	Phyteuma spicatum	EDTOL469-21
Pedicularis palustris	12D29FF8A68	Pedicularis palustris	EDTOL505-21
Monotropa hypopitys	138BBB1F310	Monotropa hypopitys	EDTOL1026-22
Lycopodium annotinum	130835FD607	Lycopodium annotinum	EDTOL1365-23
Buglossoides arvensis	1358444AE9F	Buglossoides arvensis	GBITS13784-21
Leontodon taraxacoides	12BB92B7680	Leontodon taraxacoides	ITSAB4668-14
Juncus alpinoarticulatus	12F19BB8DB9	Juncus alpinoarticulatus	FBPL2223-13
Isoetes tenella	128DF75978F	Isoetes tenella	VPSBC1094-13
Inula conyza	1260EA817AA	Inula conyza	EDTOL753-21
Hierochloe odorata	13763A1BF4E	Hierochloe odorata	EDTOL307-21
Hieracium pilosella	13CEE0F04D3	Hieracium pilosella	BPNP039-08
Hieracium peleterianum	1392C2B6E3A	Hieracium peleterianum	GBVO574-11
